,date,team,site,o:team,line,total
1224,20180110,Wizards,home,Jazz,-7.0,207.5
1225,20180110,Jazz,away,Wizards,7.0,207.5
1226,20180111,Kings,home,Clippers,3.5,213.0
1227,20180111,Clippers,away,Kings,-3.5,213.0
1228,20180111,Lakers,home,Spurs,2.0,209.5
1229,20180111,Spurs,away,Lakers,-2.0,209.5
1230,20180111,Raptors,home,Cavaliers,2.5,222.0
1231,20180111,Cavaliers,away,Raptors,-2.5,222.0
1232,20180111,Seventysixers,home,Celtics,2.0,211.5
1233,20180111,Celtics,away,Seventysixers,-2.0,211.5
1234,20180112,Bucks,home,Warriors,6.0,222.0
1235,20180112,Warriors,away,Bucks,-6.0,222.0
1236,20180112,Hawks,home,Nets,-3.0,211.0
1237,20180112,Nets,away,Hawks,3.0,211.0
1238,20180112,Hornets,home,Jazz,-4.5,206.0
1239,20180112,Jazz,away,Hornets,4.5,206.0
1240,20180112,Nuggets,home,Grizzlies,-7.5,203.0
1241,20180112,Grizzlies,away,Nuggets,7.5,203.0
1242,20180112,Pacers,home,Cavaliers,1.5,220.5
1243,20180112,Cavaliers,away,Pacers,-1.5,220.5
1244,20180112,Pelicans,home,Trailblazers,-3.5,219.5
1245,20180112,Trailblazers,away,Pelicans,3.5,219.5
1246,20180112,Suns,home,Rockets,7.0,226.0
1247,20180112,Rockets,away,Suns,-7.0,226.0
1248,20180112,Timberwolves,home,Knicks,-9.0,209.0
1249,20180112,Knicks,away,Timberwolves,9.0,209.0
1250,20180112,Wizards,home,Magic,-10.0,218.0
1251,20180112,Magic,away,Wizards,10.0,218.0
1252,20180113,Bulls,home,Pistons,0.0,209.0
1253,20180113,Pistons,away,Bulls,0.0,209.0
1254,20180113,Clippers,home,Kings,-8.0,217.0
1255,20180113,Kings,away,Clippers,8.0,217.0
1256,20180113,Hornets,home,Thunder,2.0,211.0
1257,20180113,Thunder,away,Hornets,-2.0,211.0
1258,20180113,Mavericks,home,Lakers,-4.5,214.5
1259,20180113,Lakers,away,Mavericks,4.5,214.5
1260,20180113,Raptors,home,Warriors,4.0,226.0
1261,20180113,Warriors,away,Raptors,-4.0,226.0
1262,20180113,Spurs,home,Nuggets,-7.5,204.5
1263,20180113,Nuggets,away,Spurs,7.5,204.5
1264,20180113,Wizards,home,Nets,-9.0,215.5
1265,20180113,Nets,away,Wizards,9.0,215.5
1266,20180114,Heat,home,Bucks,-2.5,204.5
1267,20180114,Bucks,away,Heat,2.5,204.5
1268,20180114,Knicks,home,Pelicans,2.5,218.5
1269,20180114,Pelicans,away,Knicks,-2.5,218.5
1270,20180114,Suns,home,Pacers,4.5,218.5
1271,20180114,Pacers,away,Suns,-4.5,218.5
1272,20180114,Timberwolves,home,Trailblazers,-6.0,213.0
1273,20180114,Trailblazers,away,Timberwolves,6.0,213.0
1274,20180115,Bulls,home,Heat,-1.5,207.0
1275,20180115,Heat,away,Bulls,1.5,207.0
1276,20180115,Cavaliers,home,Warriors,5.5,231.0
1277,20180115,Warriors,away,Cavaliers,-5.5,231.0
1278,20180115,Clippers,home,Rockets,3.5,228.5
1279,20180115,Rockets,away,Clippers,-3.5,228.5
1280,20180115,Grizzlies,home,Lakers,-4.0,204.5
1281,20180115,Lakers,away,Grizzlies,4.0,204.5
1282,20180115,Hawks,home,Spurs,5.5,202.0
1283,20180115,Spurs,away,Hawks,-5.5,202.0
1284,20180115,Jazz,home,Pacers,-4.0,205.5
1285,20180115,Pacers,away,Jazz,4.0,205.5
1286,20180115,Nets,home,Knicks,-2.0,212.5
1287,20180115,Knicks,away,Nets,2.0,212.5
1288,20180115,Pistons,home,Hornets,-3.0,205.0
1289,20180115,Hornets,away,Pistons,3.0,205.0
1290,20180115,Seventysixers,home,Raptors,1.5,220.0
1291,20180115,Raptors,away,Seventysixers,-1.5,220.0
1292,20180115,Thunder,home,Kings,-11.5,208.5
1293,20180115,Kings,away,Thunder,11.5,208.5
1294,20180115,Wizards,home,Bucks,-5.0,211.5
1295,20180115,Bucks,away,Wizards,5.0,211.5
1296,20180116,Celtics,home,Pelicans,-4.5,215.0
1297,20180116,Pelicans,away,Celtics,4.5,215.0
1298,20180116,Magic,home,Timberwolves,8.5,217.5
1299,20180116,Timberwolves,away,Magic,-8.5,217.5
1300,20180116,Nuggets,home,Mavericks,-5.5,210.0
1301,20180116,Mavericks,away,Nuggets,5.5,210.0
1302,20180116,Trailblazers,home,Suns,-10.0,217.5
1303,20180116,Suns,away,Trailblazers,10.0,217.5
1304,20180117,Bucks,home,Heat,-4.0,203.0
1305,20180117,Heat,away,Bucks,4.0,203.0
1306,20180117,Bulls,home,Warriors,8.5,231.0
1307,20180117,Warriors,away,Bulls,-8.5,231.0
1308,20180117,Clippers,home,Nuggets,-4.0,221.0
1309,20180117,Nuggets,away,Clippers,4.0,221.0
1310,20180117,Grizzlies,home,Knicks,0.0,203.5
1311,20180117,Knicks,away,Grizzlies,0.0,203.5
1312,20180117,Hawks,home,Pelicans,2.5,218.5
1313,20180117,Pelicans,away,Hawks,-2.5,218.5
1314,20180117,Hornets,home,Wizards,-2.0,215.5
1315,20180117,Wizards,away,Hornets,2.0,215.5
1316,20180117,Kings,home,Jazz,4.5,203.5
1317,20180117,Jazz,away,Kings,-4.5,203.5
1318,20180117,Nets,home,Spurs,5.5,205.0
1319,20180117,Spurs,away,Nets,-5.5,205.0
1320,20180117,Raptors,home,Pistons,-7.5,211.5
1321,20180117,Pistons,away,Raptors,7.5,211.5
1322,20180117,Thunder,home,Lakers,-10.0,215.5
1323,20180117,Lakers,away,Thunder,10.0,215.5
1324,20180118,Cavaliers,home,Magic,-10.5,227.0
1325,20180118,Magic,away,Cavaliers,10.5,227.0
1326,20180118,Celtics,home,Seventysixers,-2.5,204.5
1327,20180118,Seventysixers,away,Celtics,2.5,204.5
1328,20180118,Rockets,home,Timberwolves,-5.5,222.5
1329,20180118,Timberwolves,away,Rockets,5.5,222.5
1330,20180118,Trailblazers,home,Pacers,-4.5,213.0
1331,20180118,Pacers,away,Trailblazers,4.5,213.0
1332,20180119,Grizzlies,home,Kings,-6.0,201.5
1333,20180119,Kings,away,Grizzlies,6.0,201.5
1334,20180119,Jazz,home,Knicks,-4.5,204.0
1335,20180119,Knicks,away,Jazz,4.5,204.0
1336,20180119,Lakers,home,Pacers,1.0,214.5
1337,20180119,Pacers,away,Lakers,-1.0,214.5
1338,20180119,Nets,home,Heat,2.5,205.5
1339,20180119,Heat,away,Nets,-2.5,205.5
1340,20180119,Nuggets,home,Suns,-8.5,218.5
1341,20180119,Suns,away,Nuggets,8.5,218.5
1342,20180119,Pistons,home,Wizards,2.5,208.5
1343,20180119,Wizards,away,Pistons,-2.5,208.5
1344,20180119,Raptors,home,Spurs,-6.0,204.0
1345,20180119,Spurs,away,Raptors,6.0,204.0
1346,20180120,Cavaliers,home,Thunder,-3.0,221.5
1347,20180120,Thunder,away,Cavaliers,3.0,221.5
1348,20180120,Hawks,home,Bulls,-2.0,215.0
1349,20180120,Bulls,away,Hawks,2.0,215.0
1350,20180120,Hornets,home,Heat,-5.0,205.0
1351,20180120,Heat,away,Hornets,5.0,205.0
1352,20180120,Jazz,home,Clippers,-2.0,212.5
1353,20180120,Clippers,away,Jazz,2.0,212.5
1354,20180120,Pelicans,home,Grizzlies,-8.5,211.0
1355,20180120,Grizzlies,away,Pelicans,8.5,211.0
1356,20180120,Rockets,home,Warriors,3.0,234.5
1357,20180120,Warriors,away,Rockets,-3.0,234.5
1358,20180120,Seventysixers,home,Bucks,-7.5,210.0
1359,20180120,Bucks,away,Seventysixers,7.5,210.0
1360,20180120,Timberwolves,home,Raptors,-2.5,216.0
1361,20180120,Raptors,away,Timberwolves,2.5,216.0
1362,20180120,Trailblazers,home,Mavericks,-5.5,210.0
1363,20180120,Mavericks,away,Trailblazers,5.5,210.0
1364,20180121,Celtics,home,Magic,-10.5,208.5
1365,20180121,Magic,away,Celtics,10.5,208.5
1366,20180121,Lakers,home,Knicks,1.0,215.0
1367,20180121,Knicks,away,Lakers,-1.0,215.0
1368,20180121,Pistons,home,Nets,-6.0,208.5
1369,20180121,Nets,away,Pistons,6.0,208.5
1370,20180121,Spurs,home,Pacers,-6.0,198.5
1371,20180121,Pacers,away,Spurs,6.0,198.5
1372,20180122,Bucks,home,Suns,-4.5,214.0
1373,20180122,Suns,away,Bucks,4.5,214.0
1374,20180122,Clippers,home,Timberwolves,0.0,220.5
1375,20180122,Timberwolves,away,Clippers,0.0,220.5
1376,20180122,Grizzlies,home,Seventysixers,3.0,206.0
1377,20180122,Seventysixers,away,Grizzlies,-3.0,206.0
1378,20180122,Hawks,home,Jazz,2.5,204.5
1379,20180122,Jazz,away,Hawks,-2.5,204.5
1380,20180122,Hornets,home,Kings,-10.0,210.0
1381,20180122,Kings,away,Hornets,10.0,210.0
1382,20180122,Mavericks,home,Wizards,2.0,211.5
1383,20180122,Wizards,away,Mavericks,-2.0,211.5
1384,20180122,Nuggets,home,Trailblazers,-3.0,210.5
1385,20180122,Trailblazers,away,Nuggets,3.0,210.5
1386,20180122,Pelicans,home,Bulls,-6.5,227.5
1387,20180122,Bulls,away,Pelicans,6.5,227.5
1388,20180122,Rockets,home,Heat,-10.0,213.0
1389,20180122,Heat,away,Rockets,10.0,213.0
1390,20180123,Lakers,home,Celtics,4.0,209.5
1391,20180123,Celtics,away,Lakers,-4.0,209.5
1392,20180123,Magic,home,Kings,-6.5,211.5
1393,20180123,Kings,away,Magic,6.5,211.5
1394,20180123,Spurs,home,Cavaliers,1.0,211.5
1395,20180123,Cavaliers,away,Spurs,-1.0,211.5
1396,20180123,Thunder,home,Nets,-9.5,213.0
1397,20180123,Nets,away,Thunder,9.5,213.0
1398,20180123,Warriors,home,Knicks,-14.0,227.0
1399,20180123,Knicks,away,Warriors,14.0,227.0
1400,20180124,Clippers,home,Celtics,-1.5,215.0
1401,20180124,Celtics,away,Clippers,1.5,215.0
1402,20180124,Grizzlies,home,Spurs,1.5,192.5
1403,20180124,Spurs,away,Grizzlies,-1.5,192.5
1404,20180124,Hawks,home,Raptors,6.5,214.0
1405,20180124,Raptors,away,Hawks,-6.5,214.0
1406,20180124,Hornets,home,Pelicans,-1.5,222.0
1407,20180124,Pelicans,away,Hornets,1.5,222.0
1408,20180124,Mavericks,home,Rockets,6.5,217.0
1409,20180124,Rockets,away,Mavericks,-6.5,217.0
1410,20180124,Pacers,home,Suns,-7.5,216.5
1411,20180124,Suns,away,Pacers,7.5,216.5
1412,20180124,Pistons,home,Jazz,-2.0,198.0
1413,20180124,Jazz,away,Pistons,2.0,198.0
1414,20180124,Seventysixers,home,Bulls,-6.0,217.0
1415,20180124,Bulls,away,Seventysixers,6.0,217.0
1416,20180124,Trailblazers,home,Timberwolves,-3.5,214.0
1417,20180124,Timberwolves,away,Trailblazers,3.5,214.0
1418,20180125,Heat,home,Kings,-9.0,201.0
1419,20180125,Kings,away,Heat,9.0,201.0
1420,20180125,Nuggets,home,Knicks,-5.5,212.5
1421,20180125,Knicks,away,Nuggets,5.5,212.5
1422,20180125,Thunder,home,Wizards,-5.0,214.5
1423,20180125,Wizards,away,Thunder,5.0,214.5
1424,20180125,Warriors,home,Timberwolves,-11.0,228.0
1425,20180125,Timberwolves,away,Warriors,11.0,228.0
1426,20180126,Bucks,home,Nets,-6.5,212.0
1427,20180126,Nets,away,Bucks,6.5,212.0
1428,20180126,Bulls,home,Lakers,-3.5,221.0
1429,20180126,Lakers,away,Bulls,3.5,221.0
1430,20180126,Cavaliers,home,Pacers,-6.0,223.0
1431,20180126,Pacers,away,Cavaliers,6.0,223.0
1432,20180126,Grizzlies,home,Clippers,4.5,210.0
1433,20180126,Clippers,away,Grizzlies,-4.5,210.0
1434,20180126,Hornets,home,Hawks,-7.5,211.5
1435,20180126,Hawks,away,Hornets,7.5,211.5
1436,20180126,Mavericks,home,Trailblazers,2.0,208.5
1437,20180126,Trailblazers,away,Mavericks,-2.0,208.5
1438,20180126,Pelicans,home,Rockets,3.5,228.0
1439,20180126,Rockets,away,Pelicans,-3.5,228.0
1440,20180126,Raptors,home,Jazz,-7.5,207.5
1441,20180126,Jazz,away,Raptors,7.5,207.5
1442,20180126,Spurs,home,Seventysixers,-3.5,199.5
1443,20180126,Seventysixers,away,Spurs,3.5,199.5
1444,20180126,Suns,home,Knicks,2.5,217.0
1445,20180126,Knicks,away,Suns,-2.5,217.0
1446,20180127,Hawks,home,Wizards,5.0,213.0
1447,20180127,Wizards,away,Hawks,-5.0,213.0
1448,20180127,Heat,home,Hornets,-4.5,203.0
1449,20180127,Hornets,away,Heat,4.5,203.0
1450,20180127,Nuggets,home,Mavericks,-7.5,208.5
1451,20180127,Mavericks,away,Nuggets,7.5,208.5
1452,20180127,Pacers,home,Magic,-6.0,214.0
1453,20180127,Magic,away,Pacers,6.0,214.0
1454,20180127,Pistons,home,Thunder,3.5,207.5
1455,20180127,Thunder,away,Pistons,-3.5,207.5
1456,20180127,Timberwolves,home,Nets,-11.5,214.5
1457,20180127,Nets,away,Timberwolves,11.5,214.5
1458,20180127,Warriors,home,Celtics,-10.0,219.5
1459,20180127,Celtics,away,Warriors,10.0,219.5
1460,20180128,Bulls,home,Bucks,2.5,215.0
1461,20180128,Bucks,away,Bulls,-2.5,215.0
1462,20180128,Cavaliers,home,Pistons,-8.0,219.0
1463,20180128,Pistons,away,Cavaliers,8.0,219.0
1464,20180128,Pelicans,home,Clippers,-1.5,226.5
1465,20180128,Clippers,away,Pelicans,1.5,226.5
1466,20180128,Raptors,home,Lakers,-10.5,218.0
1467,20180128,Lakers,away,Raptors,10.5,218.0
1468,20180128,Rockets,home,Suns,-13.5,225.5
1469,20180128,Suns,away,Rockets,13.5,225.5
1470,20180128,Spurs,home,Kings,-11.0,197.5
1471,20180128,Kings,away,Spurs,11.0,197.5
1472,20180128,Thunder,home,Seventysixers,-4.0,215.0
1473,20180128,Seventysixers,away,Thunder,4.0,215.0
1474,20180129,Bucks,home,Seventysixers,-6.0,208.0
1475,20180129,Seventysixers,away,Bucks,6.0,208.0
1476,20180129,Grizzlies,home,Suns,-8.0,206.0
1477,20180129,Suns,away,Grizzlies,8.0,206.0
1478,20180129,Hawks,home,Timberwolves,4.5,213.0
1479,20180129,Timberwolves,away,Hawks,-4.5,213.0
1480,20180129,Mavericks,home,Heat,2.5,195.5
1481,20180129,Heat,away,Mavericks,-2.5,195.5
1482,20180129,Nuggets,home,Celtics,-1.0,206.5
1483,20180129,Celtics,away,Nuggets,1.0,206.5
1484,20180129,Pacers,home,Hornets,-3.0,211.5
1485,20180129,Hornets,away,Pacers,3.0,211.5
1486,20180130,Clippers,home,Trailblazers,3.0,217.5
1487,20180130,Trailblazers,away,Clippers,-3.0,217.5
1488,20180130,Jazz,home,Warriors,7.5,218.0
1489,20180130,Warriors,away,Jazz,-7.5,218.0
1490,20180130,Knicks,home,Nets,-5.5,214.5
1491,20180130,Nets,away,Knicks,5.5,214.5
1492,20180130,Pelicans,home,Kings,-8.0,215.5
1493,20180130,Kings,away,Pelicans,8.0,215.5
1494,20180130,Pistons,home,Cavaliers,5.0,220.0
1495,20180130,Cavaliers,away,Pistons,-5.0,220.0
1496,20180130,Raptors,home,Timberwolves,-6.0,218.0
1497,20180130,Timberwolves,away,Raptors,6.0,218.0
1498,20180130,Rockets,home,Magic,-12.5,221.0
1499,20180130,Magic,away,Rockets,12.5,221.0
1500,20180130,Spurs,home,Nuggets,-6.5,203.0
1501,20180130,Nuggets,away,Spurs,6.5,203.0
1502,20180130,Wizards,home,Thunder,3.0,216.5
1503,20180130,Thunder,away,Wizards,-3.0,216.5
1504,20180131,Cavaliers,home,Heat,-2.0,212.0
1505,20180131,Heat,away,Cavaliers,2.0,212.0
1506,20180131,Celtics,home,Knicks,-8.5,202.0
1507,20180131,Knicks,away,Celtics,8.5,202.0
1508,20180131,Hawks,home,Hornets,3.0,212.0
1509,20180131,Hornets,away,Hawks,-3.0,212.0
1510,20180131,Magic,home,Lakers,2.0,217.0
1511,20180131,Lakers,away,Magic,-2.0,217.0
1512,20180131,Nets,home,Seventysixers,6.5,212.0
1513,20180131,Seventysixers,away,Nets,-6.5,212.0
1514,20180131,Pacers,home,Grizzlies,-7.0,204.5
1515,20180131,Grizzlies,away,Pacers,7.0,204.5
1516,20180131,Suns,home,Mavericks,2.5,209.0
1517,20180131,Mavericks,away,Suns,-2.5,209.0
1518,20180131,Trailblazers,home,Bulls,-8.0,214.0
1519,20180131,Bulls,away,Trailblazers,8.0,214.0
1520,20180201,Nuggets,home,Thunder,1.5,217.5
1521,20180201,Thunder,away,Nuggets,-1.5,217.5
1522,20180201,Pistons,home,Grizzlies,-8.5,203.0
1523,20180201,Grizzlies,away,Pistons,8.5,203.0
1524,20180201,Spurs,home,Rockets,2.5,208.0
1525,20180201,Rockets,away,Spurs,-2.5,208.0
1526,20180201,Timberwolves,home,Bucks,-6.0,208.0
1527,20180201,Bucks,away,Timberwolves,6.0,208.0
1528,20180201,Wizards,home,Raptors,3.5,214.5
1529,20180201,Raptors,away,Wizards,-3.5,214.5
1530,20180202,Bucks,home,Knicks,-3.0,206.0
1531,20180202,Knicks,away,Bucks,3.0,206.0
1532,20180202,Celtics,home,Hawks,-8.5,203.0
1533,20180202,Hawks,away,Celtics,8.5,203.0
1534,20180202,Hornets,home,Pacers,-3.5,211.0
1535,20180202,Pacers,away,Hornets,3.5,211.0
1536,20180202,Kings,home,Warriors,13.5,222.5
1537,20180202,Warriors,away,Kings,-13.5,222.5
1538,20180202,Nets,home,Lakers,-1.0,216.5
1539,20180202,Lakers,away,Nets,1.0,216.5
1540,20180202,Raptors,home,Trailblazers,-4.5,216.0
1541,20180202,Trailblazers,away,Raptors,4.5,216.0
1542,20180202,Seventysixers,home,Heat,-4.0,201.5
1543,20180202,Heat,away,Seventysixers,4.0,201.5
1544,20180202,Suns,home,Jazz,5.5,211.5
1545,20180202,Jazz,away,Suns,-5.5,211.5
1546,20180202,Thunder,home,Pelicans,-5.5,220.0
1547,20180202,Pelicans,away,Thunder,5.5,220.0
1548,20180203,Cavaliers,home,Rockets,4.0,229.0
1549,20180203,Rockets,away,Cavaliers,-4.0,229.0
1550,20180203,Clippers,home,Bulls,-8.5,221.0
1551,20180203,Bulls,away,Clippers,8.5,221.0
1552,20180203,Kings,home,Mavericks,5.5,203.0
1553,20180203,Mavericks,away,Kings,-5.5,203.0
1554,20180203,Magic,home,Wizards,4.5,213.5
1555,20180203,Wizards,away,Magic,-4.5,213.5
1556,20180203,Nuggets,home,Warriors,5.0,229.0
1557,20180203,Warriors,away,Nuggets,-5.0,229.0
1558,20180203,Pacers,home,Seventysixers,-2.0,210.5
1559,20180203,Seventysixers,away,Pacers,2.0,210.5
1560,20180203,Pistons,home,Heat,-4.0,201.0
1561,20180203,Heat,away,Pistons,4.0,201.0
1562,20180203,Spurs,home,Jazz,-5.5,196.0
1563,20180203,Jazz,away,Spurs,5.5,196.0
1564,20180203,Timberwolves,home,Pelicans,-8.5,222.5
1565,20180203,Pelicans,away,Timberwolves,8.5,222.5
1566,20180204,Celtics,home,Trailblazers,-1.0,199.5
1567,20180204,Trailblazers,away,Celtics,1.0,199.5
1568,20180204,Knicks,home,Hawks,-5.5,210.5
1569,20180204,Hawks,away,Knicks,5.5,210.5
1570,20180204,Nets,home,Bucks,5.0,207.5
1571,20180204,Bucks,away,Nets,-5.0,207.5
1572,20180204,Raptors,home,Grizzlies,-12.0,208.0
1573,20180204,Grizzlies,away,Raptors,12.0,208.0
1574,20180204,Suns,home,Hornets,6.0,220.0
1575,20180204,Hornets,away,Suns,-6.0,220.0
1576,20180204,Thunder,home,Lakers,-9.5,219.0
1577,20180204,Lakers,away,Thunder,9.5,219.0
1578,20180205,Clippers,home,Mavericks,-6.0,212.0
1579,20180205,Mavericks,away,Clippers,6.0,212.0
1580,20180205,Heat,home,Magic,-7.5,207.5
1581,20180205,Magic,away,Heat,7.5,207.5
1582,20180205,Kings,home,Bulls,-2.5,210.5
1583,20180205,Bulls,away,Kings,2.5,210.5
1584,20180205,Nuggets,home,Hornets,-5.5,219.5
1585,20180205,Hornets,away,Nuggets,5.5,219.5
1586,20180205,Pacers,home,Wizards,2.0,212.5
1587,20180205,Wizards,away,Pacers,-2.0,212.5
1588,20180205,Pelicans,home,Jazz,-1.0,216.0
1589,20180205,Jazz,away,Pelicans,1.0,216.0
1590,20180205,Pistons,home,Trailblazers,-2.5,210.5
1591,20180205,Trailblazers,away,Pistons,2.5,210.5
1592,20180206,Hawks,home,Grizzlies,-3.0,203.5
1593,20180206,Grizzlies,away,Hawks,3.0,203.5
1594,20180206,Knicks,home,Bucks,1.0,206.0
1595,20180206,Bucks,away,Knicks,-1.0,206.0
1596,20180206,Lakers,home,Suns,-9.0,217.5
1597,20180206,Suns,away,Lakers,9.0,217.5
1598,20180206,Magic,home,Cavaliers,6.5,222.5
1599,20180206,Cavaliers,away,Magic,-6.5,222.5
1600,20180206,Nets,home,Rockets,10.5,218.0
1601,20180206,Rockets,away,Nets,-10.5,218.0
1602,20180206,Raptors,home,Celtics,-5.5,206.0
1603,20180206,Celtics,away,Raptors,5.5,206.0
1604,20180206,Seventysixers,home,Wizards,-6.5,213.5
1605,20180206,Wizards,away,Seventysixers,6.5,213.5
1606,20180206,Warriors,home,Thunder,-9.5,230.0
1607,20180206,Thunder,away,Warriors,9.5,230.0
1608,20180207,Cavaliers,home,Timberwolves,3.5,225.0
1609,20180207,Timberwolves,away,Cavaliers,-3.5,225.0
1610,20180207,Grizzlies,home,Jazz,7.0,199.5
1611,20180207,Jazz,away,Grizzlies,-7.0,199.5
1612,20180207,Heat,home,Rockets,4.5,207.5
1613,20180207,Rockets,away,Heat,-4.5,207.5
1614,20180207,Pistons,home,Nets,-9.5,209.0
1615,20180207,Nets,away,Pistons,9.5,209.0
1616,20180207,Suns,home,Spurs,10.5,202.0
1617,20180207,Spurs,away,Suns,-10.5,202.0
1618,20180208,Lakers,home,Thunder,0.0,215.5
1619,20180208,Thunder,away,Lakers,-0.0,215.5
1620,20180208,Magic,home,Hawks,0.0,210.0
1621,20180208,Hawks,away,Magic,-0.0,210.0
1622,20180208,Raptors,home,Knicks,-14.0,210.0
1623,20180208,Knicks,away,Raptors,14.0,210.0
1624,20180208,Trailblazers,home,Hornets,-3.5,212.5
1625,20180208,Hornets,away,Trailblazers,3.5,212.5
1626,20180208,Warriors,home,Mavericks,-14.0,221.0
1627,20180208,Mavericks,away,Warriors,14.0,221.0
1628,20180208,Wizards,home,Celtics,1.0,204.5
1629,20180208,Celtics,away,Wizards,-1.0,204.5
1630,20180209,Bulls,home,Timberwolves,7.5,215.5
1631,20180209,Timberwolves,away,Bulls,-7.5,215.5
1632,20180209,Celtics,home,Pacers,-4.0,203.5
1633,20180209,Pacers,away,Celtics,4.0,203.5
1634,20180209,Hawks,home,Cavaliers,2.5,216.0
1635,20180209,Cavaliers,away,Hawks,-2.5,216.0
1636,20180209,Heat,home,Bucks,-1.5,198.5
1637,20180209,Bucks,away,Heat,1.5,198.5
1638,20180209,Jazz,home,Hornets,-6.0,205.0
1639,20180209,Hornets,away,Jazz,6.0,205.0
1640,20180209,Kings,home,Trailblazers,7.0,208.0
1641,20180209,Trailblazers,away,Kings,-7.0,208.0
1642,20180209,Pistons,home,Clippers,-3.0,217.0
1643,20180209,Clippers,away,Pistons,3.0,217.0
1644,20180209,Rockets,home,Nuggets,-8.5,223.0
1645,20180209,Nuggets,away,Rockets,8.5,223.0
1646,20180209,Seventysixers,home,Pelicans,-6.0,219.5
1647,20180209,Pelicans,away,Seventysixers,6.0,219.5
1648,20180210,Bulls,home,Wizards,6.5,213.0
1649,20180210,Wizards,away,Bulls,-6.5,213.0
1650,20180210,Magic,home,Bucks,5.0,208.0
1651,20180210,Bucks,away,Magic,-5.0,208.0
1652,20180210,Mavericks,home,Lakers,-3.0,215.0
1653,20180210,Lakers,away,Mavericks,3.0,215.0
1654,20180210,Nets,home,Pelicans,3.0,220.5
1655,20180210,Pelicans,away,Nets,-3.0,220.5
1656,20180210,Seventysixers,home,Clippers,-4.5,217.5
1657,20180210,Clippers,away,Seventysixers,4.5,217.5
1658,20180210,Suns,home,Nuggets,7.5,221.0
1659,20180210,Nuggets,away,Suns,-7.5,221.0
1660,20180210,Warriors,home,Spurs,-11.0,218.5
1661,20180210,Spurs,away,Warriors,11.0,218.5
1662,20180211,Celtics,home,Cavaliers,-4.0,213.0
1663,20180211,Cavaliers,away,Celtics,4.0,213.0
1664,20180211,Hawks,home,Pistons,3.5,210.5
1665,20180211,Pistons,away,Hawks,-3.5,210.5
1666,20180211,Hornets,home,Raptors,3.5,217.0
1667,20180211,Raptors,away,Hornets,-3.5,217.0
1668,20180211,Pacers,home,Knicks,-8.5,210.0
1669,20180211,Knicks,away,Pacers,8.5,210.0
1670,20180211,Rockets,home,Mavericks,-14.0,215.0
1671,20180211,Mavericks,away,Rockets,14.0,215.0
1672,20180211,Thunder,home,Grizzlies,-7.5,202.0
1673,20180211,Grizzlies,away,Thunder,7.5,202.0
1674,20180211,Timberwolves,home,Kings,-13.0,212.5
1675,20180211,Kings,away,Timberwolves,13.0,212.5
1676,20180211,Trailblazers,home,Jazz,-3.0,204.5
1677,20180211,Jazz,away,Trailblazers,3.0,204.5
1678,20180212,Bulls,home,Magic,-4.5,212.5
1679,20180212,Magic,away,Bulls,4.5,212.5
1680,20180212,Jazz,home,Spurs,-4.0,197.5
1681,20180212,Spurs,away,Jazz,4.0,197.5
1682,20180212,Nets,home,Clippers,4.5,218.5
1683,20180212,Clippers,away,Nets,-4.5,218.5
1684,20180212,Pistons,home,Pelicans,-2.5,221.0
1685,20180212,Pelicans,away,Pistons,2.5,221.0
1686,20180212,Seventysixers,home,Knicks,-12.0,208.0
1687,20180212,Knicks,away,Seventysixers,12.0,208.0
1688,20180212,Warriors,home,Suns,-15.5,232.0
1689,20180212,Suns,away,Warriors,15.5,232.0
1690,20180213,Bucks,home,Hawks,-7.5,207.0
1691,20180213,Hawks,away,Bucks,7.5,207.0
1692,20180213,Mavericks,home,Kings,-6.5,206.0
1693,20180213,Kings,away,Mavericks,6.5,206.0
1694,20180213,Nuggets,home,Spurs,-7.0,208.5
1695,20180213,Spurs,away,Nuggets,7.0,208.5
1696,20180213,Raptors,home,Heat,-7.5,207.0
1697,20180213,Heat,away,Raptors,7.5,207.0
1698,20180213,Thunder,home,Cavaliers,-2.0,223.5
1699,20180213,Cavaliers,away,Thunder,2.0,223.5
1700,20180213,Timberwolves,home,Rockets,3.5,224.0
1701,20180213,Rockets,away,Timberwolves,-3.5,224.0
1702,20180214,Bulls,home,Raptors,7.0,219.0
1703,20180214,Raptors,away,Bulls,-7.0,219.0
1704,20180214,Celtics,home,Clippers,-4.5,212.0
1705,20180214,Clippers,away,Celtics,4.5,212.0
1706,20180214,Grizzlies,home,Thunder,4.0,208.0
1707,20180214,Thunder,away,Grizzlies,-4.0,208.0
1708,20180214,Jazz,home,Suns,-11.0,209.0
1709,20180214,Suns,away,Jazz,11.0,209.0
1710,20180214,Knicks,home,Wizards,4.5,210.5
1711,20180214,Wizards,away,Knicks,-4.5,210.5
1712,20180214,Magic,home,Hornets,5.5,211.5
1713,20180214,Hornets,away,Magic,-5.5,211.5
1714,20180214,Nets,home,Pacers,4.0,211.5
1715,20180214,Pacers,away,Nets,-4.0,211.5
1716,20180214,Pelicans,home,Lakers,-5.5,231.5
1717,20180214,Lakers,away,Pelicans,5.5,231.5
1718,20180214,Pistons,home,Hawks,-9.0,207.0
1719,20180214,Hawks,away,Pistons,9.0,207.0
1720,20180214,Rockets,home,Kings,-14.0,214.5
1721,20180214,Kings,away,Rockets,14.0,214.5
1722,20180214,Seventysixers,home,Heat,-4.5,202.5
